source,company,vertical,region,owner_contact,channel,message_variant,response,objection,proof_walkthrough_status,checkout_status,activation_status,next_state,touch_count,spend_cents,notes,source_url,contact_url,batch,email,email_source_page,email_confidence,crawl_status
manual_research,Pinnacle Heating and Air Conditioning,hvac,Reno NV,public_estimate_form,website_form,after_hours_recovery,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.pinnaclehvacinc.com/,https://www.pinnaclehvacinc.com/request-estimate,001,,,,crawled
manual_research,Ross Heating and Air Conditioning,hvac,Northern Nevada,public_estimate_tool,website_form,after_hours_recovery,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://rossheatingair.com/contact-us/,https://rossheatingair.com/contact-us/,001,,,,crawled
manual_research,Savage and Son,plumbing_hvac,Reno NV,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://savageandson.com/,https://savageandson.com/contact/,001,,,,crawled
manual_research,Scott Roofing Reno,roofing,Sparks NV,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://scottroofingreno.com/,https://scottroofingreno.com/,001,,,,crawled
manual_research,Select Electric,electrician,Reno NV,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.selectelectricnv.com/,https://www.selectelectricnv.com/,001,,,,crawled
manual_research,Sierra Air,hvac,Reno/Sparks NV,public_contact_page,website_form,after_hours_recovery,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://sierraair.com/areas-we-serve/hvac-nevada/sparks/,https://sierraair.com/contact-us/,001,,,,crawled
manual_research,Summit Roofing LLC,roofing,Sparks NV,public_contact_form,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://summitroofingnv.com/,https://summitroofingnv.com/,001,summitroofingnv@sbcglobal.net,https://summitroofingnv.com/,medium,crawled
manual_research,TruBlue Reno,handyman,Reno NV,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.trublueally.com/reno/handyman-servives/handyman-and-home-repair,https://www.trublueally.com/reno/handyman-servives/handyman-and-home-repair,001,,,,unreachable
manual_research,United Plumbing,plumbing,Reno NV,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.unitednv.com/,https://www.unitednv.com/contact-us,001,admin@unitednv.com,https://www.unitednv.com/contact-us,high,crawled
manual_research,Wire Me Electric,electrician,Reno/Tahoe,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://wiremeelectric.com/,https://wiremeelectric.com/,001,wiremeelectric@gmail.com,https://wiremeelectric.com/,medium,crawled
manual_research,916 Handyman,handyman,Sacramento CA,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://916handyman.com/,https://916handyman.com/,002,prosacramento@gmail.com,https://916handyman.com/,medium,crawled
manual_research,ABC Plumbing,plumbing,Sacramento CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.abcplumbingandhvac.net/,https://www.abcplumbingandhvac.net/contact-us,002,,,,crawled
manual_research,ACS Roofing,roofing,Sacramento Valley CA,public_appointment_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.egroofing.com/contact-appointments/,https://www.egroofing.com/contact-appointments/,002,inspections.acs@gmail.com,https://www.egroofing.com/contact-appointments/,medium,crawled
manual_research,AS Roofing,roofing,Sacramento CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.asroofingpro.com/contact/,https://www.asroofingpro.com/contact/,002,,,,crawled
manual_research,Big Mountain Heating and Air,hvac,Sacramento CA,public_contact_page,website_form,after_hours_recovery,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.bigmountainair.com/,https://www.bigmountainair.com/,002,,,,crawled
manual_research,Brazil Quality Construction Roofers,roofing,Sacramento CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.brazilroofs.com/,https://www.brazilroofs.com/,002,info@brazilroofs.com,https://www.brazilroofs.com/,high,crawled
manual_research,CABS Heating and Air Conditioning,hvac_plumbing_electric,Sacramento CA,public_contact_page,website_form,after_hours_recovery,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.cabshvac.com/,https://www.cabshvac.com/contact-us/,002,,,,crawled
manual_research,Express Sewer and Drain,plumbing,Sacramento CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.expresssewer.com/contact-express-sewer-and-drain,https://www.expresssewer.com/contact-express-sewer-and-drain,002,,,,crawled
manual_research,Griffin Electric,electrician,Sacramento CA,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.griffinelectric.com/electrician/residential-electrical-contractors/,https://www.griffinelectric.com/electrician/residential-electrical-contractors/,002,service@griffinelectric.com,https://www.griffinelectric.com/contact/,medium,crawled
manual_research,Gubruds Services,electrician,Sacramento CA,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://gubruds.com/service-area/electrician-sacramento-ca/,https://gubruds.com/service-area/electrician-sacramento-ca/,002,service@gubruds.com,https://gubruds.com/contact-us/,medium,crawled
manual_research,Hagan Electric,electrician,Sacramento CA,public_quote_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://hagan-electric.com/electrician-sacramento-ca/,https://hagan-electric.com/electrician-sacramento-ca/,002,haganelectric@hotmail.com,https://hagan-electric.com/electrician-sacramento-ca/,medium,crawled
manual_research,Jaguar Heating and Air,hvac,Sacramento CA,public_booking_page,website_form,after_hours_recovery,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.jaguarheatingandair.com/,https://www.jaguarheatingandair.com/,002,jaguarheatingandair@gmail.com,https://www.jaguarheatingandair.com/,medium,crawled
manual_research,Kendrick Heating and Air,hvac,Sacramento CA,public_contact_page,website_form,after_hours_recovery,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://kendrickhvac.com/,https://kendrickhvac.com/,002,,,,crawled
manual_research,Main Stream Electric,electrician,Sacramento CA,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.callmainstream.com/sacramento-electrician/,https://www.callmainstream.com/sacramento-electrician/,002,,,,crawled
manual_research,Millennium Plumbing Specialist,plumbing,Sacramento CA,public_quote_form,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://theplumbingspecialist.com/,https://theplumbingspecialist.com/contact/,002,,,,crawled
manual_research,Pest Pros Pest Solutions,pest_control,Sacramento CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.pestprosps.com/,https://www.pestprosps.com/,002,,,,crawled
manual_research,Roof Improve,roofing,Sacramento CA,public_request_form,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://roofimprove.com/,https://roofimprove.com/,002,roofimprove123@gmail.com,https://roofimprove.com/contact-us/,medium,crawled
manual_research,Roofing of Sacramento,roofing,Sacramento CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://roofingofsacramento.com/contact.html,https://roofingofsacramento.com/contact.html,002,,,,crawled
manual_research,Sac Town Electric,electrician,Sacramento CA,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://sactownelectric.com/,https://sactownelectric.com/,002,info@sactownelectric.com,https://sactownelectric.com/,high,crawled
manual_research,Sacramento Handyman,handyman,Sacramento CA,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.sacramentohandyman.com/,https://www.sacramentohandyman.com/,002,estimates@sacramentohandyman.com,https://www.sacramentohandyman.com/,high,crawled
manual_research,Sacramento Landscape Company,landscaping,Sacramento CA,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.sacramentolandscape.net/,https://www.sacramentolandscape.net/,002,saclandscape@gmail.com,https://www.sacramentolandscape.net/,medium,crawled
manual_research,Sacramento Plumbing Co,plumbing,Sacramento CA,public_booking_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://sacramentoplumbingco.com/,https://sacramentoplumbingco.com/,002,,,,crawled
manual_research,Sacramento Plumbing Solutions,plumbing,Sacramento CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.sacramentoplumbingsolutions.com/,https://www.sacramentoplumbingsolutions.com/contact/,002,,,,crawled
manual_research,Sacramento Roofing Inc,roofing,Sacramento CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://sacramento-roofing.com/,https://sacramento-roofing.com/,002,sacramentoroofinginc@gmail.com,https://sacramento-roofing.com/,medium,crawled
manual_research,Villara,hvac_plumbing_electric,Greater Sacramento CA,public_contact_page,website_form,after_hours_recovery,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://villara.com/,https://villara.com/contact-us/,002,humanresources@villara.com,https://villara.com/contact-human-resources/,high,crawled
manual_research,208 Roofing,roofing,Boise ID,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.208roofing.com/,https://www.208roofing.com/,003,info@208roofing.com,https://www.208roofing.com/,high,crawled
manual_research,7th Element Heating and Cooling,hvac,Boise/Meridian/Eagle ID,public_contact_page,website_form,after_hours_recovery,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.7thelementhvac.com/,https://www.7thelementhvac.com/,003,7thelementhvac@gmail.com,https://www.7thelementhvac.com/contact/,medium,crawled
manual_research,Al's Car Care,auto_repair,Boise ID,public_appointment_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://alscarcareboise.net/,https://alscarcareboise.net/,003,,,,unreachable
manual_research,All County Roofing,roofing,Boise/Southwestern Idaho,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://allcountyroofingid.com/,https://allcountyroofingid.com/,003,,,,crawled
manual_research,Automotive Technical Services,auto_repair,Boise ID,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.automotiverepairboise.com/,https://www.automotiverepairboise.com/,003,boiseats@gmail.com,https://www.automotiverepairboise.com/,medium,crawled
manual_research,Beacon Plumbing,plumbing_hvac_electric,Boise ID,public_booking_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.beaconplumbing.com/,https://www.beaconplumbing.com/,003,,,,crawled
manual_research,Boise Pest Control,pest_control,Boise ID,public_lead_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://boisepestcontrol.com/,https://boisepestcontrol.com/,003,jane@boisepestcontrol.com,https://boisepestcontrol.com/,medium,crawled
manual_research,Boise Valley Heating and Air,hvac,Treasure Valley ID,public_quote_page,website_form,after_hours_recovery,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://boisevalleyheatingandair.com/,https://boisevalleyheatingandair.com/,003,,,,unreachable
manual_research,Boyd Remodeling and Construction,remodeling,Boise ID,public_schedule_call,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.boydrc.com/,https://www.boydrc.com/,003,,,,crawled
manual_research,Cloverdale Plumbing,plumbing,Boise/Treasure Valley ID,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.cloverdaleplumbing.com/contact/,https://www.cloverdaleplumbing.com/contact/,003,,,,crawled
manual_research,Dan's Quality Roofing,roofing,Boise ID,public_quote_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://dansqualityroofing.com/,https://dansqualityroofing.com/,003,,,,crawled
manual_research,Diamond Heating and Cooling,hvac_plumbing_electric,Boise/Garden City ID,public_contact_form,website_form,after_hours_recovery,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.diamondheatingandcooling.com/,https://www.diamondheatingandcooling.com/,003,,,,crawled
manual_research,Hi-Tech Electric,electrician,Boise/Treasure Valley ID,public_appointment_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.hitechelect.com/,https://www.hitechelect.com/,003,service@hitechelect.com,https://www.hitechelect.com/,medium,crawled
manual_research,High Ground Electric,electrician,Boise ID,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://electricianboiseid.com/,https://electricianboiseid.com/,003,,,,crawled
manual_research,Hyde Park Plumbing,plumbing,Boise ID,public_schedule_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://hydepark-plumbing.com/,https://hydepark-plumbing.com/,003,service@hydepark-plumbing.com,https://hydepark-plumbing.com/,medium,crawled
manual_research,IdaFlow Plumbing,plumbing,Boise/Treasure Valley ID,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.idaflowplumbing.com/,https://www.idaflowplumbing.com/contact,003,idaflowplumbing@gmail.com,https://www.idaflowplumbing.com/contact,medium,crawled
manual_research,Mighty Dog Roofing of Boise,roofing,Boise/Treasure Valley ID,public_inspection_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.mightydogroofing.com/boise-id/,https://www.mightydogroofing.com/boise-id/,003,help@mightydogroofing.com,https://www.mightydogroofing.com/boise-id/contact-us/,high,crawled
manual_research,Paige Mechanical Group,plumbing_hvac,Boise ID,public_contact_page,website_form,after_hours_recovery,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.paigemechanical.com/,https://www.paigemechanical.com/contact-us/,003,info@paigemechanical.com,https://www.paigemechanical.com/contact-us/,high,crawled
manual_research,Pioneer Plumbing,plumbing,Boise/Treasure Valley ID,public_contact_form,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://pioneerplumbingidaho.com/,https://pioneerplumbingidaho.com/,003,letstalk@pioneerplumbingidaho.com,https://pioneerplumbingidaho.com/,high,crawled
manual_research,Quality Heating and Cooling,hvac,Treasure Valley ID,public_request_service,website_form,after_hours_recovery,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.qualityheating.net/,https://www.qualityheating.net/,003,accounting@qualityheating.net,https://www.qualityheating.net/contact/,medium,crawled
manual_research,STRITE design and remodel,remodeling,Boise ID,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://stritedr.com/,https://stritedr.com/,003,remodel@stritedr.com,https://stritedr.com/,medium,crawled
manual_research,Sublime Electric,electrician,Boise ID,public_schedule_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://sublimeelectricid.net/,https://sublimeelectricid.net/,003,dispatch@sublimeelectricid.net,https://sublimeelectricid.net/,high,crawled
manual_research,TVR Inc,hvac_refrigeration,Boise/Meridian ID,public_contact_page,website_form,after_hours_recovery,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://tvrinc.net/,https://tvrinc.net/,003,,,,crawled
manual_research,Team Roofing and Remodeling,roofing_remodeling,Meridian/Boise ID,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.teamroofingandremodelingllc.com/,https://www.teamroofingandremodelingllc.com/,003,snowfalltowingllc@gmail.com,https://www.teamroofingandremodelingllc.com/,medium,crawled
manual_research,Western Heating and Air Conditioning,hvac_plumbing_electric,Meridian/Boise ID,public_request_service,website_form,after_hours_recovery,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://westernhvac.com/city/meridian-id/,https://westernhvac.com/city/meridian-id/,003,csr@westernhvac.com,https://westernhvac.com/contact/,medium,crawled
manual_research,A Master Mechanic,auto_repair,Reno/Sparks NV,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.amastermechanic.com/,https://www.amastermechanic.com/,004,,,,crawled
manual_research,Acuna Total Car Care,auto_repair,Reno NV,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.acunatotalcarcare.com/,https://www.acunatotalcarcare.com/,004,serviceteam@acunatotalcarcare.com,https://www.acunatotalcarcare.com/contact,high,crawled
manual_research,Ai Landscaping,landscaping,Reno NV,public_estimate_form,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.ai-landscaping.com/contact/,https://www.ai-landscaping.com/contact/,004,office@ai-landscaping.com,https://www.ai-landscaping.com/contact/,high,crawled
manual_research,All Seasons Lawn and Landscaping,landscaping,Reno/Northern Nevada,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://aslawn.com/,https://aslawn.com/,004,info@aslawn.com,https://aslawn.com/,high,crawled
manual_research,American Lawn and Landscaping,landscaping,Reno/Sparks NV,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.americanlawnandlandscapellc.com/,https://www.americanlawnandlandscapellc.com/,004,,,,crawled
manual_research,Apex Landscaping,landscaping,Reno NV,public_estimate_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://apexlandscapingnv.com/,https://apexlandscapingnv.com/,004,,,,crawled
manual_research,CAD Pest Control,pest_control,Reno/Northern Nevada,public_service_request,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.cadpestcontrol.com/,https://www.cadpestcontrol.com/,004,cadpest@gmail.com,https://www.cadpestcontrol.com/,medium,crawled
manual_research,Clark Pest Control Reno,pest_control,Reno NV,public_estimate_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.clarkpest.com/locations/reno-nv,https://www.clarkpest.com/locations/reno-nv,004,clarkcares@clarkpest.com,https://www.clarkpest.com/contact-us,high,crawled
manual_research,D and D Overhead Door,garage_door,Reno NV,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://danddoverhead.com/,https://danddoverhead.com/,004,,,,crawled
manual_research,Fox Pest Control Reno,pest_control,Reno NV,public_quote_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://fox-pest.com/locations/nevada/reno/,https://fox-pest.com/locations/nevada/reno/,004,,,,crawled
manual_research,George and Sons Garage Doors,garage_door,Reno NV,public_quote_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.georgeandsonsdoors.com/,https://www.georgeandsonsdoors.com/,004,,,,crawled
manual_research,Greg's Garage,auto_repair,Reno NV,public_appointment_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.gregsgarageinc.com/,https://www.gregsgarageinc.com/,004,,,,crawled
manual_research,Nevada Auto Care,auto_repair,Reno NV,public_booking_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://nevadaautocare.com/contact/,https://nevadaautocare.com/contact/,004,,,,crawled
manual_research,Overhead Door Company of Sierra Nevada,garage_door,Reno/Northern Nevada,public_service_request,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://overheaddoorreno.com/,https://overheaddoorreno.com/,004,,,,crawled
manual_research,Precision Garage Door Service Reno,garage_door,Reno/Sparks NV,public_schedule_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.precisiondoor.net/locations/nevada/reno/reno-sparks-area,https://www.precisiondoor.net/locations/nevada/reno/reno-sparks-area,004,,,,unreachable
manual_research,Pro 1 Automotive,auto_repair,Reno NV,public_appointment_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://pro1automotive.com/,https://pro1automotive.com/,004,,,,crawled
manual_research,Proof Pest Control Reno,pest_control,Reno NV,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://proofpest.com/reno/,https://proofpest.com/reno/,004,service@proofpest.com,https://proofpest.com/reno/,medium,crawled
manual_research,Reno Green Landscaping,landscaping,Reno/Northern Nevada,public_proposal_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://renogreen.com/,https://renogreen.com/,004,,,,crawled
manual_research,Sierra Pest Control,pest_control,Reno/Sparks NV,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.sierrapest.com/,https://www.sierrapest.com/,004,renosierrapestcontrol@gmail.com,https://www.sierrapest.com/,medium,crawled
manual_research,Smooth Lift Garage Doors,garage_door,Reno NV,public_request_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.smoothliftgaragedoors.com/,https://www.smoothliftgaragedoors.com/,004,smoothliftgaragedoorsllc@gmail.com,https://www.smoothliftgaragedoors.com/,medium,crawled
